elapsed time,motor output (degs)
5.725732326507568,540.0
5.737574100494385,540.0
5.749640703201294,540.0
5.76191520690918,540.0
5.774010896682739,540.0
5.786087989807129,540.0
5.797969818115234,540.0
5.810208797454834,540.0
5.821949481964111,540.0
5.833541631698608,540.0
5.845584392547607,540.0
5.857872724533081,540.0
5.869590759277344,540.0
5.881693363189697,540.0
5.893805265426636,540.0
5.905637741088867,540.0
5.918010473251343,540.0
5.9297966957092285,540.0
5.941880941390991,540.0
5.953885793685913,540.0
5.9658496379852295,540.0
5.977869510650635,540.0
5.989763498306274,540.0
6.001788139343262,540.0
6.014044523239136,540.0
6.026416540145874,540.0
6.038815498352051,540.0
6.050775766372681,540.0
6.069006443023682,540.0
6.087241172790527,540.0
6.098790884017944,540.0
6.111154794692993,540.0
6.122846364974976,540.0
6.141020059585571,540.0
6.152668714523315,540.0
6.164829969406128,540.0
6.176882982254028,540.0
6.189030408859253,540.0
6.206823348999023,540.0
6.218806266784668,540.0
6.231091022491455,540.0
6.242787837982178,540.0
6.259542226791382,540.0
6.271447658538818,540.0
6.283777236938477,540.0
6.2957868576049805,540.0
6.3080267906188965,540.0
6.325679779052734,540.0
6.337672233581543,540.0
6.349738836288452,540.0
6.36176609992981,540.0
6.38013219833374,540.0
6.3919501304626465,540.0
6.40416407585144,540.0
6.41567063331604,540.0
6.42762303352356,540.0
6.446088552474976,540.0
6.458042860031128,540.0
6.4683849811553955,540.0
6.479701042175293,540.0
6.497663259506226,540.0
6.510369539260864,540.0
6.521851301193237,540.0
6.534225225448608,540.0
6.545742034912109,540.0
6.563993692398071,540.0
6.5759828090667725,540.0
6.58772873878479,540.0
6.599694013595581,540.0
6.618025302886963,540.0
6.629807472229004,540.0
6.642102241516113,540.0
6.65389084815979,540.0
6.665837287902832,540.0
6.683837890625,540.0
6.695716619491577,540.0
6.70764422416687,540.0
6.719942092895508,540.0
6.737809419631958,540.0
6.749918699264526,540.0
6.761623382568359,540.0
6.773776054382324,540.0
6.786068439483643,540.0
6.803912401199341,540.0
6.81573224067688,540.0
6.827704668045044,540.0
6.839718818664551,540.0
6.857886791229248,540.0
6.869842052459717,540.0
6.881453514099121,540.0
6.8933703899383545,540.0
6.903345346450806,540.0
6.918368339538574,540.0
6.9283740520477295,540.0
6.938376426696777,540.0
6.948463201522827,540.0
6.959453344345093,540.0
6.97648286819458,540.0
6.988685131072998,540.0
7.000485420227051,540.0
7.011504173278809,540.0
7.028644561767578,540.0
7.040593385696411,540.0
7.052808523178101,540.0
7.0648229122161865,540.0
7.076858282089233,540.0
7.094618320465088,540.0
7.106853485107422,540.0
7.1188063621521,540.0
7.130773305892944,540.0
7.148587226867676,540.0
7.160707235336304,540.0
7.17308235168457,540.0
7.184780597686768,540.0
7.196812629699707,540.0
7.214859247207642,540.0
7.227835655212402,540.0
7.240076303482056,540.0
7.251560926437378,540.0
7.268625497817993,540.0
7.280689239501953,540.0
7.292741537094116,540.0
7.304634094238281,540.0
7.316895008087158,540.0
7.335026979446411,540.0
7.346989154815674,540.0
7.3586883544921875,540.0
7.370785474777222,540.0
7.388739585876465,540.0
7.400824069976807,540.0
7.412888050079346,540.0
7.4251909255981445,540.0
7.4373650550842285,540.0
7.454998016357422,540.0
7.46712589263916,540.0
7.478667259216309,540.0
7.4907848834991455,540.0
7.5090038776397705,540.0
7.52099084854126,540.0
7.532882928848267,540.0
7.544740438461304,540.0
7.556927442550659,540.0
7.5746800899505615,540.0
7.58665657043457,540.0
7.598829746246338,540.0
7.610690593719482,540.0
7.629000663757324,540.0
7.641179084777832,540.0
7.653472423553467,540.0
7.665937662124634,540.0
7.677807569503784,540.0
7.695807933807373,540.0
7.707688808441162,540.0
7.719877481460571,540.0
7.731743335723877,540.0
7.749773025512695,540.0
7.761753082275391,540.0
7.774145841598511,540.0
7.785811901092529,540.0
7.797954320907593,540.0
7.8160035610198975,540.0
7.827799081802368,540.0
7.839630603790283,540.0
7.85158109664917,540.0
7.869707107543945,540.0
7.881986618041992,540.0
7.893625020980835,540.0
7.90581750869751,540.0
7.917944431304932,540.0
7.935995578765869,540.0
7.948080062866211,540.0
7.959902048110962,540.0
7.971704959869385,540.0
7.990087270736694,540.0
8.00179386138916,540.0
8.014286041259766,540.0
8.0263831615448,540.0
8.038800239562988,540.0
8.05681562423706,540.0
8.068931341171265,540.0
8.081050157546997,540.0
8.092568397521973,540.0
8.110697984695435,540.0
8.122650623321533,540.0
8.134735584259033,540.0
8.146703958511353,540.0
8.159274816513062,540.0
8.176761150360107,540.0
8.189332723617554,540.0
8.200966596603394,540.0
8.213039636611938,540.0
8.231080293655396,540.0
8.24285101890564,540.0
8.255310773849487,540.0
8.26654052734375,540.0
8.277489185333252,540.0
8.293562412261963,540.0
8.305823564529419,540.0
8.317688703536987,540.0
8.32978630065918,540.0
8.347668409347534,540.0
8.359580039978027,540.0
8.371848106384277,540.0
8.383767366409302,540.0
8.395807981491089,540.0
8.407823324203491,540.0
8.419588327407837,540.0
8.431716203689575,540.0
8.44370150566101,540.0
8.455654859542847,540.0
8.467856645584106,540.0
8.479581594467163,540.0
8.491845846176147,540.0
8.503351211547852,540.0
8.514442443847656,540.0
8.526533365249634,540.0
8.53856897354126,540.0
8.550671100616455,540.0
8.561468839645386,540.0
8.572572708129883,540.0
8.584583759307861,540.0
8.596542119979858,540.0
8.608776807785034,540.0
8.62103533744812,540.0
8.632890939712524,540.0
8.64467716217041,540.0
8.656944751739502,540.0
8.668781757354736,540.0
8.68081021308899,540.0
8.69283652305603,540.0
8.704724073410034,540.0
8.716688394546509,540.0
8.728432416915894,540.0
8.740666389465332,540.0
8.752917528152466,540.0
8.763495922088623,540.0
8.775582313537598,540.0
8.787558317184448,540.0
8.79973578453064,540.0
8.81195855140686,540.0
8.823703289031982,540.0
8.835700750350952,540.0
8.848134756088257,540.0
8.859827756881714,540.0
8.871675729751587,540.0
8.88353681564331,540.0
8.895475149154663,540.0
8.90760588645935,540.0
8.919709205627441,540.0
8.93167233467102,540.0
8.943433046340942,540.0
8.955497980117798,540.0
8.967531681060791,540.0
8.97932767868042,540.0
8.98950457572937,540.0
9.001476287841797,540.0
9.013785362243652,540.0
9.025577306747437,540.0
9.037513017654419,540.0
9.049728631973267,540.0
9.061582565307617,540.0
9.07355523109436,540.0
9.085586309432983,540.0
9.097753286361694,540.0
9.10967469215393,540.0
9.121641397476196,540.0
9.133741855621338,540.0
9.145619630813599,540.0
9.15785527229309,540.0
9.16964054107666,540.0
9.180531024932861,540.0
9.192437410354614,540.0
9.20463490486145,540.0
9.216663837432861,540.0
9.22865891456604,540.0
9.240707397460938,540.0
9.252868413925171,540.0
9.264662504196167,540.0
9.276906251907349,540.0
9.288347959518433,540.0
9.299589157104492,540.0
9.311658143997192,540.0
9.323765993118286,540.0
9.33562707901001,540.0
9.347712993621826,540.0
9.372091293334961,540.0
9.383809566497803,540.0
9.395620822906494,540.0
9.407760858535767,540.0
9.425884246826172,540.0
9.437692403793335,540.0
9.449888467788696,540.0
9.461808919906616,540.0
9.473879098892212,540.0
9.492016315460205,540.0
9.503912687301636,540.0
9.51595163345337,540.0
9.527686357498169,540.0
9.546113014221191,540.0
9.557973623275757,540.0
9.570107460021973,540.0
9.581778764724731,540.0
9.593746423721313,540.0
9.611674308776855,540.0
9.623656511306763,540.0
9.63575792312622,540.0
9.647819757461548,540.0
9.66589903831482,540.0
9.677800178527832,540.0
9.689806461334229,540.0
9.70175576210022,540.0
9.714065790176392,540.0
9.731924295425415,540.0
9.743665218353271,540.0
9.755946397781372,540.0
9.76802682876587,540.0
9.786075115203857,540.0
9.797854900360107,540.0
9.810013055801392,540.0
9.822505474090576,540.0
9.834625720977783,540.0
9.853174686431885,540.0
9.8647620677948,540.0
9.877287864685059,540.0
9.889288663864136,540.0
9.907289505004883,540.0
9.919327735900879,540.0
9.93100881576538,540.0
9.94288969039917,540.0
9.954842805862427,540.0
9.973204851150513,540.0
9.984791278839111,540.0
9.996957540512085,540.0
10.008675813674927,540.0
10.026665925979614,540.0
10.038928508758545,540.0
10.05076003074646,540.0
10.063099384307861,540.0
10.074824571609497,540.0
10.09321928024292,540.0
10.104718923568726,540.0
10.116790294647217,540.0
10.128947734832764,540.0
10.146649360656738,540.0
10.158576965332031,540.0
10.170590877532959,540.0
10.182559728622437,540.0
10.19481611251831,540.0
10.213039875030518,540.0
10.225044012069702,540.0
10.236864566802979,540.0
10.248804330825806,540.0
10.266693830490112,540.0
10.278815507888794,540.0
10.291258573532104,540.0
10.302548170089722,540.0
10.314666271209717,540.0
10.332709074020386,540.0
10.34485411643982,540.0
10.356908559799194,540.0
10.369024515151978,540.0
10.386840343475342,540.0
10.398775577545166,540.0
10.410815954208374,540.0
10.422746419906616,540.0
10.434869766235352,540.0
10.452776193618774,540.0
10.464909791946411,540.0
10.47692084312439,540.0
10.488905668258667,540.0
10.5068039894104,540.0
10.518627405166626,540.0
10.530797004699707,540.0
10.542870044708252,540.0
10.554898023605347,540.0
10.57300615310669,540.0
10.584615468978882,540.0
10.595606327056885,540.0
10.607824802398682,540.0
10.625899076461792,540.0
10.638015031814575,540.0
10.65004301071167,540.0
10.661861658096313,540.0
10.674011945724487,540.0
10.692134618759155,540.0
10.704373836517334,540.0
10.715585708618164,540.0
10.72770071029663,540.0
10.745843648910522,540.0
10.757684230804443,540.0
10.769765615463257,540.0
10.781936407089233,540.0
10.794204711914062,540.0
10.811645746231079,540.0
10.8239905834198,540.0
10.8359215259552,540.0
10.848068952560425,540.0
10.865890741348267,540.0
10.877763032913208,540.0
10.890021085739136,540.0
10.901922225952148,540.0
10.914136171340942,540.0
10.92584776878357,540.0
10.937547445297241,540.0
10.94969391822815,540.0
10.961766004562378,540.0
10.973724365234375,540.0
10.985763788223267,540.0
10.99783992767334,540.0
11.009797811508179,540.0
11.022166728973389,540.0
11.033482313156128,540.0
11.044670343399048,540.0
11.056572914123535,540.0
11.068605184555054,540.0
11.081011295318604,540.0
11.09269666671753,540.0
11.104726552963257,540.0
11.118013858795166,540.0
11.1295166015625,540.0
11.141697406768799,540.0
11.154081583023071,540.0
11.165690898895264,540.0
11.177858352661133,540.0
11.189771175384521,540.0
11.202004194259644,540.0
11.213903903961182,540.0
11.226209878921509,540.0
11.238121032714844,540.0
11.250004291534424,540.0
11.26176404953003,540.0
11.273722648620605,540.0
11.286039590835571,540.0
11.29805612564087,540.0
11.309539556503296,540.0
11.321496486663818,540.0
11.333577156066895,540.0
11.345682382583618,540.0
11.357799768447876,540.0
11.369752407073975,540.0
11.381775856018066,540.0
11.394017457962036,540.0
11.406041383743286,540.0
11.41803503036499,540.0
11.429832935333252,540.0
11.441732406616211,540.0
11.45361065864563,540.0
11.465523719787598,540.0
11.477705001831055,540.0
11.489956855773926,540.0
11.502034664154053,540.0
11.51397156715393,540.0
11.52573299407959,540.0
11.537762641906738,540.0
11.549827098846436,540.0
11.561686277389526,540.0
11.574058055877686,540.0
11.585894107818604,540.0
11.597749710083008,540.0
11.610029697418213,540.0
11.621896743774414,540.0
11.633714199066162,540.0
11.645674228668213,540.0
11.657751560211182,540.0
11.6696035861969,540.0
11.681580543518066,540.0
11.693948984146118,540.0
11.705955266952515,540.0
11.717739820480347,540.0
11.729650735855103,540.0
11.741698741912842,540.0
11.753763437271118,540.0
11.765724897384644,540.0
11.777543783187866,540.0
11.789638757705688,540.0
11.80190396308899,540.0
11.813735723495483,540.0
11.826108694076538,540.0
11.837857484817505,540.0
11.850115299224854,540.0
11.861842155456543,540.0
